pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,distance_to_ref_final,operator,target
P1-n4,D-independent,0,20260228,coupled,0.1,5,2,0.08333333333333331,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,5,3,0.36240310077519383,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,6,0,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,6,1,0.09186046511627918,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,6,2,0.09364508393285369,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,6,3,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,7,0,0.5072472254754335,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.1,7,1,0.0763632006471321,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.1,7,2,0.0778467464205638,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.1,7,3,0.3385428274568706,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.1,8,0,0.549184179954288,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,8,1,1e-06,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,8,2,0.0842827707041983,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,8,3,0.3665320493415137,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.1,9,0,0.49426570704038636,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,9,1,0.100001,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,9,2,0.07585448520549298,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,9,3,0.32987880775412076,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,10,0,0.44078217018090254,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.1,10,1,0.08918008506841195,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.1,10,2,0.175854485205493,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.1,10,3,0.29418325954519253,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.1,11,0,0.49426570704038625,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,11,1,0.10000099999999998,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,11,2,0.0758544852054931,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,11,3,0.32987880775412065,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.1,12,0,0.4393472341264845,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,12,1,0.20000099999999998,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,12,2,0.06742619970678776,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.1,12,3,0.2932255661667277,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,1,0,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,1,1,0.15,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,1,2,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,1,3,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,2,0,0.24379844961240313,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.3,2,1,0.12906976744186047,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.3,2,2,0.24379844961240313,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.3,2,3,0.3833333333333333,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.3,3,0,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.3,3,1,0.15,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.3,3,2,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.3,3,3,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.3,4,0,0.32286821705426355,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,4,1,0.17093023255813952,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,4,2,0.18333333333333332,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,4,3,0.32286821705426355,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,5,0,0.36240310077519383,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,5,1,0.19186046511627908,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,5,2,0.08333333333333331,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,5,3,0.36240310077519383,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,6,0,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,6,1,0.09186046511627918,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,6,2,0.09364508393285369,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,6,3,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,7,0,0.5072472254754335,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.3,7,1,0.0763632006471321,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.3,7,2,0.0778467464205638,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.3,7,3,0.3385428274568706,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.3,8,0,0.549184179954288,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,8,1,1e-06,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,8,2,0.0842827707041983,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,8,3,0.3665320493415137,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.3,9,0,0.49426570704038636,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,9,1,0.100001,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,9,2,0.07585448520549298,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,9,3,0.32987880775412076,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,10,0,0.44078217018090254,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.3,10,1,0.08918008506841195,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.3,10,2,0.175854485205493,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.3,10,3,0.29418325954519253,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.3,11,0,0.49426570704038625,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,11,1,0.10000099999999998,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,11,2,0.0758544852054931,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,11,3,0.32987880775412065,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.3,12,0,0.4393472341264845,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,12,1,0.20000099999999998,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,12,2,0.06742619970678776,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.3,12,3,0.2932255661667277,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,1,0,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,1,1,0.15,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,1,2,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,1,3,0.2833333333333333,0.43181426725309113,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,2,0,0.24379844961240313,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.5,2,1,0.12906976744186047,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.5,2,2,0.24379844961240313,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.5,2,3,0.3833333333333333,0.5329600341444419,sigma,3
P1-n4,D-independent,0,20260228,coupled,0.5,3,0,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.5,3,1,0.15,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.5,3,2,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.5,3,3,0.2833333333333333,0.43181426725309113,delta,3
P1-n4,D-independent,0,20260228,coupled,0.5,4,0,0.32286821705426355,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,4,1,0.17093023255813952,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,4,2,0.18333333333333332,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,4,3,0.32286821705426355,0.29109956902816286,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,5,0,0.36240310077519383,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,5,1,0.19186046511627908,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,5,2,0.08333333333333331,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,5,3,0.36240310077519383,0.1701693364700233,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,6,0,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,6,1,0.09186046511627918,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,6,2,0.09364508393285369,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,6,3,0.40724722547543357,0.28048108706954356,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,7,0,0.5072472254754335,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.5,7,1,0.0763632006471321,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.5,7,2,0.0778467464205638,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.5,7,3,0.3385428274568706,0.24727559870573584,sigma,0
P1-n4,D-independent,0,20260228,coupled,0.5,8,0,0.549184179954288,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,8,1,1e-06,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,8,2,0.0842827707041983,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,8,3,0.3665320493415137,0.4,delta,1
P1-n4,D-independent,0,20260228,coupled,0.5,9,0,0.49426570704038636,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,9,1,0.100001,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,9,2,0.07585448520549298,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,9,3,0.32987880775412076,0.20000000000000012,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,10,0,0.44078217018090254,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.5,10,1,0.08918008506841195,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.5,10,2,0.175854485205493,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.5,10,3,0.29418325954519253,0.22164182986317615,sigma,2
P1-n4,D-independent,0,20260228,coupled,0.5,11,0,0.49426570704038625,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,11,1,0.10000099999999998,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,11,2,0.0758544852054931,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,11,3,0.32987880775412065,0.20000000000000004,delta,2
P1-n4,D-independent,0,20260228,coupled,0.5,12,0,0.4393472341264845,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,12,1,0.20000099999999998,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,12,2,0.06742619970678776,0.0,sigma,1
P1-n4,D-independent,0,20260228,coupled,0.5,12,3,0.2932255661667277,0.0,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,1,0,0.2833333333333333,0.5419017679480473,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,1,1,0.15,0.5419017679480473,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,1,2,0.2833333333333333,0.5419017679480473,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,1,3,0.2833333333333333,0.5419017679480473,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,2,0,0.24379844961240313,0.6628320005061868,sigma,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,2,1,0.12906976744186047,0.6628320005061868,sigma,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,2,2,0.24379844961240313,0.6628320005061868,sigma,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,2,3,0.3833333333333333,0.6628320005061868,sigma,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,3,0,0.2833333333333333,0.5419017679480473,delta,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,3,1,0.15,0.5419017679480473,delta,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,3,2,0.2833333333333333,0.5419017679480473,delta,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,3,3,0.2833333333333333,0.5419017679480473,delta,3
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,4,0,0.32286821705426355,0.42097153538990784,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,4,1,0.17093023255813952,0.42097153538990784,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,4,2,0.18333333333333332,0.42097153538990784,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,4,3,0.32286821705426355,0.42097153538990784,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,5,0,0.36240310077519383,0.321240691203058,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,5,1,0.19186046511627908,0.321240691203058,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,5,2,0.08333333333333331,0.321240691203058,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,5,3,0.36240310077519383,0.321240691203058,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,6,0,0.40724722547543357,0.4109289406035375,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,6,1,0.09186046511627918,0.4109289406035375,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,6,2,0.09364508393285369,0.4109289406035375,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,6,3,0.40724722547543357,0.4109289406035375,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,7,0,0.5072472254754335,0.27352014456641155,sigma,0
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,7,1,0.0763632006471321,0.27352014456641155,sigma,0
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,7,2,0.0778467464205638,0.27352014456641155,sigma,0
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,7,3,0.3385428274568706,0.27352014456641155,sigma,0
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,8,0,0.549184179954288,0.40869144916200767,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,8,1,1e-06,0.40869144916200767,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,8,2,0.0842827707041983,0.40869144916200767,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,8,3,0.3665320493415137,0.40869144916200767,delta,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,9,0,0.49426570704038636,0.25619210516091184,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,9,1,0.100001,0.25619210516091184,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,9,2,0.07585448520549298,0.25619210516091184,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,9,3,0.32987880775412076,0.25619210516091184,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,10,0,0.44078217018090254,0.3486439241160851,sigma,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,10,1,0.08918008506841195,0.3486439241160851,sigma,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,10,2,0.175854485205493,0.3486439241160851,sigma,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,10,3,0.29418325954519253,0.3486439241160851,sigma,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,11,0,0.49426570704038625,0.25619210516091173,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,11,1,0.10000099999999998,0.25619210516091173,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,11,2,0.0758544852054931,0.25619210516091173,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,11,3,0.32987880775412065,0.25619210516091173,delta,2
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,12,0,0.4393472341264845,0.19349468645367782,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,12,1,0.20000099999999998,0.19349468645367782,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,12,2,0.06742619970678776,0.19349468645367782,sigma,1
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,12,3,0.2932255661667277,0.19349468645367782,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,1,0,0.2874342105263158,0.5337000135620825,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,1,1,0.15,0.5337000135620825,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,1,2,0.2930263157894737,0.5337000135620825,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,1,3,0.26953947368421055,0.5337000135620825,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,2,0,0.24102694178373515,0.6482391424087632,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,2,1,0.13913770431924025,0.6482391424087632,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,2,2,0.25029588021281396,0.6482391424087632,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,2,3,0.3695394736842106,0.6482391424087632,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,3,0,0.28858327012067914,0.534551574690454,delta,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,3,1,0.14842515984145088,0.534551574690454,delta,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,3,2,0.2934520963536593,0.534551574690454,delta,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,3,3,0.2695394736842106,0.534551574690454,delta,3
P1-n4,D-mismatch,0,20260228,coupled,0.1,4,0,0.31469954662196425,0.4292755346731353,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,4,1,0.17494690334882512,0.4292755346731353,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,4,2,0.19345209635365943,0.4292755346731353,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,4,3,0.31690145367555117,0.4292755346731353,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,5,0,0.3393937843673753,0.341349792678153,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,5,1,0.20200111110353222,0.341349792678153,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,5,2,0.09345209635365942,0.341349792678153,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,5,3,0.36515300817543306,0.341349792678153,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,6,0,0.3849773035051825,0.434611605397285,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,6,1,0.102001111103532,0.434611605397285,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,6,2,0.11719801432737267,0.434611605397285,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,6,3,0.39582357106391275,0.434611605397285,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,7,0,0.48497730350518264,0.2853877909726214,sigma,0
P1-n4,D-mismatch,0,20260228,coupled,0.1,7,1,0.0766130183158637,0.2853877909726214,sigma,0
P1-n4,D-mismatch,0,20260228,coupled,0.1,7,2,0.1074254602475592,0.2853877909726214,sigma,0
P1-n4,D-mismatch,0,20260228,coupled,0.1,7,3,0.3309842179313945,0.2853877909726214,sigma,0
P1-n4,D-mismatch,0,20260228,coupled,0.1,8,0,0.5266533602971879,0.3893909355324477,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,8,1,1.0000000001110223e-06,0.3893909355324477,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,8,2,0.1252553711948583,0.3893909355324477,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,8,3,0.34809026850795366,0.3893909355324477,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,9,0,0.4724120980062695,0.2637422386021748,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,9,1,0.10000100000000012,0.2637422386021748,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,9,2,0.10295941795900933,0.2637422386021748,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,9,3,0.324627484034721,0.2637422386021748,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,10,0,0.43256755842401845,0.37630326155247584,sigma,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,10,1,0.08356502810710062,0.37630326155247584,sigma,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,10,2,0.20295941795900913,0.37630326155247584,sigma,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,10,3,0.2809079955098717,0.37630326155247584,sigma,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,11,0,0.4708032007280946,0.26563261470401167,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,11,1,0.10066470922725658,0.26563261470401167,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,11,2,0.10295941795900912,0.26563261470401167,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,11,3,0.32557267208563967,0.26563261470401167,delta,2
P1-n4,D-mismatch,0,20260228,coupled,0.1,12,0,0.41686669826538597,0.20979935824874543,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,12,1,0.2006647092272567,0.20979935824874543,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,12,2,0.08175439967035253,0.20979935824874543,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.1,12,3,0.3007141928370048,0.20979935824874543,sigma,1
P1-n4,D-mismatch,0,20260228,coupled,0.3,1,0,0.2953205128205128,0.5179274089736883,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.3,1,1,0.1500000000000001,0.5179274089736883,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.3,1,2,0.3116666666666666,0.5179274089736883,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.3,1,3,0.2430128205128205,0.5179274089736883,delta,1
P1-n4,D-mismatch,0,20260228,coupled,0.3,2,0,0.2343511097696355,0.6199520981545364,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.3,2,1,0.15995705846045333,0.6199520981545364,sigma,3
P1-n4,D-mismatch,0,20260228,coupled,0.3,2,2,0.2626790112570907,0.6199520981545364,sigma,3
