pattern,condition,system,beta,turn,candidate,weight,distance_to_w_star,operator,target
P3-n6,D-independent,coupled,0.5,14,1,0.38049475019558915,0.559995394366576,sigma,1
P3-n6,D-independent,coupled,0.5,14,2,0.2610319973167692,0.559995394366576,sigma,1
P3-n6,D-independent,coupled,0.5,14,3,7.807064527826778e-07,0.559995394366576,sigma,1
P3-n6,D-independent,coupled,0.5,14,4,7.38611067797633e-07,0.559995394366576,sigma,1
P3-n6,D-independent,coupled,0.5,14,5,7.834991914524932e-07,0.559995394366576,sigma,1
P3-n6,D-independent,coupled,0.5,15,0,0.35847087206161843,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,15,1,0.3804946678181035,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,15,2,0.2610319408030864,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,15,3,7.807062837589671e-07,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,15,4,7.386109078876143e-07,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,15,5,1e-06,0.5599949613656167,delta,5
P3-n6,D-independent,coupled,0.5,16,0,0.35847077836117347,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,16,1,0.38049456836087425,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,16,2,0.261031872572134,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,16,3,7.807060796907097e-07,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,16,4,1e-06,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,16,5,9.999997386107148e-07,0.5599944385883634,delta,4
P3-n6,D-independent,coupled,0.5,17,0,0.31966306635779856,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,17,1,0.3393025814008666,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,17,2,0.341031872572134,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,17,3,6.961875679212648e-07,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,17,4,8.917409330244637e-07,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,17,5,8.917406999329387e-07,0.5599950406615983,sigma,2
P3-n6,D-independent,coupled,0.5,18,0,0.3196629692401173,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,18,1,0.3393024783164523,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,18,2,0.3410317689623392,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,18,3,1.0000000001110223e-06,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,18,4,8.917406621022933e-07,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,18,5,8.917404290108391e-07,0.5599944330378176,delta,3
P3-n6,D-independent,coupled,0.5,19,0,0.3996629692401173,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,19,1,0.29940431455635497,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,19,2,0.30093026002857637,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,19,3,8.824112222085052e-07,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,19,4,7.868819674513448e-07,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,19,5,7.868817617688299e-07,0.5599950876500972,sigma,0
P3-n6,D-independent,coupled,0.5,20,0,0.35402603740694044,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,20,1,0.3794043145563551,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,20,2,0.2665674723287902,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,20,3,7.816499711140479e-07,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,20,4,6.970290626960937e-07,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,20,5,6.970288805001653e-07,0.5599956485841714,sigma,1
P3-n6,D-independent,coupled,0.5,21,0,0.3540259301472008,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,21,1,0.37940419960772503,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,21,2,0.2665673915664884,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,21,3,7.81649734296516e-07,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,21,4,6.97028851516271e-07,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,21,5,1e-06,0.5599950426428284,delta,5
P3-n6,D-independent,coupled,0.5,22,0,0.35402582288748335,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,22,1,0.3794040846591188,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,22,2,0.2665673108042033,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,22,3,7.816494974790332e-07,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,22,4,1e-06,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,22,5,9.999996970286403e-07,0.559994436701611,delta,4
P3-n6,D-independent,coupled,0.5,23,0,0.3154100558945319,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,23,1,0.3380201550636019,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,23,2,0.34656731080420333,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,23,3,6.963901945880093e-07,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,23,4,8.909238691178064e-07,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,23,5,8.909235991933904e-07,0.5599950435246742,sigma,2
P3-n6,D-independent,coupled,0.5,24,0,0.31540996013287953,0.5599944363061453,delta,3
P3-n6,D-independent,coupled,0.5,24,1,0.3380200524372969,0.5599944363061453,delta,3
P3-n6,D-independent,coupled,0.5,24,2,0.3465672055828962,0.5599944363061453,delta,3
P3-n6,D-independent,coupled,0.5,24,3,1e-06,0.5599944363061453,delta,3
P3-n6,D-independent,coupled,0.5,24,4,8.909235986243954e-07,0.5599944363061453,delta,3
P3-n6,D-independent,coupled,0.5,24,5,8.909233287000613e-07,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,1,0,0.24666666666666665,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,1,1,0.15066666666666667,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,1,2,0.15066666666666667,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,1,3,0.15066666666666667,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,1,4,0.15066666666666667,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,1,5,0.15066666666666667,0.34400000000000003,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,2,0,0.22343275771847199,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,2,1,0.2306666666666667,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,2,2,0.13647514390371535,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,2,3,0.13647514390371535,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,2,4,0.13647514390371535,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,2,5,0.13647514390371535,0.2672339089481947,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,3,0,0.24413235946274964,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,3,1,0.2520364433477397,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,3,2,0.14911868442859846,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,3,3,0.14911868442859846,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,3,4,0.14911868442859846,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,3,5,0.056475143903715344,0.19349791221730386,delta,5
P3-n6,D-mismatch,uncoupled,0.0,4,0,0.2670857236976951,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,4,1,0.27573295083806926,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,4,2,0.16313884744778137,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,4,3,0.16313884744778137,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,4,4,0.06911868442859846,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,4,5,0.061784946140074466,0.1613134888518501,delta,4
P3-n6,D-mismatch,uncoupled,0.0,5,0,0.24155358156079224,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,5,1,0.24937417435552828,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,5,2,0.24313884744778136,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,5,3,0.14754353900740286,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,5,4,0.0625112624716534,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,5,5,0.05587859515684187,0.17187031193510868,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,6,0,0.2642225240923114,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,6,1,0.27277705164173316,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,6,2,0.2659565615315877,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,6,3,0.06754353900740286,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,6,4,0.06837772161246305,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,6,5,0.06112260211450181,0.25971243057564536,delta,3
P3-n6,D-mismatch,uncoupled,0.0,7,0,0.3442225240923114,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,7,1,0.24311840504560323,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,7,2,0.23703949676784333,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,7,3,0.06019962960880888,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,7,4,0.06094311276928159,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,7,5,0.054476831716151614,0.21771451524381913,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,8,0,0.30783928778301245,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,8,1,0.32311840504560324,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,8,2,0.21198516876219267,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,8,3,0.05383671842057358,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,8,4,0.05450161775335868,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,8,5,0.04871880223525941,0.2458857231816167,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,9,0,0.32360460888648374,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,9,1,0.33966621298354294,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,9,2,0.2228415291662786,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,9,3,0.05659384912721611,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,9,4,0.057292799836478635,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,9,5,1e-06,0.33222470207261057,delta,5
P3-n6,D-mismatch,uncoupled,0.0,10,0,0.3432712566804864,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,10,1,0.3603089838058007,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,10,2,0.23638443228830278,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,10,3,0.06003326645171507,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,10,4,1.0000000001110223e-06,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,10,5,1.0607736949781868e-06,0.43992934554917973,delta,4
P3-n6,D-mismatch,uncoupled,0.0,11,0,0.30730852661628344,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,11,1,0.3225613003859325,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,11,2,0.31638443228830276,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,11,3,0.0537438958322433,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,11,4,8.952352423041389e-07,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,11,5,9.496419957482224e-07,0.45250851858103736,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,12,0,0.3247622054475812,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,12,1,0.3408812650232024,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,12,2,0.3343535798716289,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,12,3,1e-06,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,12,4,9.460803931682592e-07,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,12,5,1.0035771942960906e-06,0.559994100684825,delta,3
P3-n6,D-mismatch,uncoupled,0.0,13,0,0.40476220544758124,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,13,1,0.300494750195589,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,13,2,0.2947404441651769,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,13,3,8.815232194562983e-07,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,13,4,8.339918340501645e-07,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,13,5,8.846765992888089e-07,0.5599947996166944,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,14,0,0.3584709496709297,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,14,1,0.38049475019558915,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,14,2,0.2610319973167692,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,14,3,7.807064527826778e-07,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,14,4,7.38611067797633e-07,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,14,5,7.834991914524932e-07,0.559995394366576,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,15,0,0.35847087206161843,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,15,1,0.3804946678181035,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,15,2,0.2610319408030864,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,15,3,7.807062837589671e-07,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,15,4,7.386109078876143e-07,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,15,5,1e-06,0.5599949613656167,delta,5
P3-n6,D-mismatch,uncoupled,0.0,16,0,0.35847077836117347,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,16,1,0.38049456836087425,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,16,2,0.261031872572134,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,16,3,7.807060796907097e-07,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,16,4,1e-06,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,16,5,9.999997386107148e-07,0.5599944385883634,delta,4
P3-n6,D-mismatch,uncoupled,0.0,17,0,0.31966306635779856,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,17,1,0.3393025814008666,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,17,2,0.341031872572134,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,17,3,6.961875679212648e-07,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,17,4,8.917409330244637e-07,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,17,5,8.917406999329387e-07,0.5599950406615983,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,18,0,0.3196629692401173,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,18,1,0.3393024783164523,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,18,2,0.3410317689623392,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,18,3,1.0000000001110223e-06,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,18,4,8.917406621022933e-07,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,18,5,8.917404290108391e-07,0.5599944330378176,delta,3
P3-n6,D-mismatch,uncoupled,0.0,19,0,0.3996629692401173,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,19,1,0.29940431455635497,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,19,2,0.30093026002857637,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,19,3,8.824112222085052e-07,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,19,4,7.868819674513448e-07,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,19,5,7.868817617688299e-07,0.5599950876500972,sigma,0
P3-n6,D-mismatch,uncoupled,0.0,20,0,0.35402603740694044,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,20,1,0.3794043145563551,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,20,2,0.2665674723287902,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,20,3,7.816499711140479e-07,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,20,4,6.970290626960937e-07,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,20,5,6.970288805001653e-07,0.5599956485841714,sigma,1
P3-n6,D-mismatch,uncoupled,0.0,21,0,0.3540259301472008,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,21,1,0.37940419960772503,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,21,2,0.2665673915664884,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,21,3,7.81649734296516e-07,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,21,4,6.97028851516271e-07,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,21,5,1e-06,0.5599950426428284,delta,5
P3-n6,D-mismatch,uncoupled,0.0,22,0,0.35402582288748335,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,22,1,0.3794040846591188,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,22,2,0.2665673108042033,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,22,3,7.816494974790332e-07,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,22,4,1e-06,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,22,5,9.999996970286403e-07,0.559994436701611,delta,4
P3-n6,D-mismatch,uncoupled,0.0,23,0,0.3154100558945319,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,23,1,0.3380201550636019,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,23,2,0.34656731080420333,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,23,3,6.963901945880093e-07,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,23,4,8.909238691178064e-07,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,23,5,8.909235991933904e-07,0.5599950435246742,sigma,2
P3-n6,D-mismatch,uncoupled,0.0,24,0,0.31540996013287953,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,24,1,0.3380200524372969,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,24,2,0.3465672055828962,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,24,3,1e-06,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,24,4,8.909235986243954e-07,0.5599944363061453,delta,3
P3-n6,D-mismatch,uncoupled,0.0,24,5,8.909233287000613e-07,0.5599944363061453,delta,3
P3-n6,D-mismatch,coupled,0.1,1,0,0.24666666666666665,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,1,1,0.1469623439927152,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,1,2,0.1538625528951738,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,1,3,0.15132037066795223,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,1,4,0.15132037066795223,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,1,5,0.1498676951095399,0.34501687289088867,sigma,0
P3-n6,D-mismatch,coupled,0.1,2,0,0.22302491563182347,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,2,1,0.2269623439927152,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,2,2,0.13565559011144054,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,2,3,0.14025849836248125,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,2,4,0.13771033556146478,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,2,5,0.13638831634007473,0.2687143005280415,sigma,1
P3-n6,D-mismatch,coupled,0.1,3,0,0.24789593621680092,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,3,1,0.24391069771503357,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,3,2,0.14760663652812872,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,3,3,0.15261505383423124,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,3,4,0.15158335936573084,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,3,5,0.056388316340074726,0.1889948545101407,delta,5
P3-n6,D-mismatch,coupled,0.1,4,0,0.26707359326470065,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,4,1,0.26578207488855476,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,4,2,0.16084246607994823,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,4,3,0.16804345758954325,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,4,4,0.07158335936573083,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,4,5,0.06667504881152228,0.16100116257924055,delta,4
P3-n6,D-mismatch,coupled,0.1,5,0,0.24265346455172623,0.15952897897375173,sigma,2
P3-n6,D-mismatch,coupled,0.1,5,1,0.24002633491599557,0.15952897897375173,sigma,2
P3-n6,D-mismatch,coupled,0.1,5,2,0.24084246607994825,0.15952897897375173,sigma,2
P3-n6,D-mismatch,coupled,0.1,5,3,0.14831713635666638,0.15952897897375173,sigma,2
P3-n6,D-mismatch,coupled,0.1,5,4,0.06758204596139787,0.15952897897375173,sigma,2
